DiversidadeLexica,TamanhoMedioDasPalavras,TamanhoMedioSentencas,StdevSentencas,TamanhoMedioParagrafos,StdevTamParagrafos,Ponto,Virgulas,Exclamacoes,DoisPontos,Travessao,PalavrasUnicasCada100,FrequenciaDeParagrafos,FreqAdjetivos,FreqAdv,FreqArt,FreqSubs,FreqPrep,FreqVerb,FreqVerbosPtcp,FreqConj,FreqPronomes,FreqTermosNaoTageados,FreqPalavrasErradas,FreqVogais,FreqLetrasA,FreqLetrasE,FreqLetrasI,FreqLetrasO,FreqLetrasU,FrequenciaConsoantes,FrequenciaDeHapaxLegomenaLocal,FrequenciaDeBigrams,FrequenciaDeTrigrams,FrequenciaDeQuadrigrams,TamanhoMaisFrequenteDePalavras,TamanhoMaiorPalavra,GuiraudR,HerdanC,HerdanV,MedidaK,DugastU,MaasA,MedidaLN,HonoresH,FrequenciaFrasesNominais,FrequenciaPalavrasDuplicadas,FrequenciaStopWords,Author
58.79120879,6.14953271,28.16666667,12.66776311,42.25,5.06828373,3.2967032967032965,4.945054945054945,0.0,0.0,0.0,0.32302861973191643,0.02197802197802198,0.06043956043956044,0.04395604395604396,0.08791208791208792,0.2252747252747253,0.04945054945054945,0.005494505494505495,0.10989010989010987,0.054945054945054944,0.054945054945054944,0.03296703296703297,0.054945054945054944,2.1153846153846154,0.6538461538461539,0.510989010989011,0.31868131868131866,0.4725274725274725,0.15934065934065933,2.5164835164835164,0.41208791,0.005494505494505495,0.01098901098901099,0.027472527472527472,1,21,7.93136769,0.89792906,107.0,2.3179383999999996,73.55467349,0.11659901,-0.13318327,0.70093458,0.03846154,0.0989011,0.41208791,'VE'
53.48837209,6.79710145,33.42857143,16.89342343,234.0,0.0,2.3255813953488373,6.2015503875969005,0.0,0.0,0.0,0.2073192716783847,0.0038759689922480615,0.05813953488372092,0.027131782945736437,0.1124031007751938,0.22093023255813954,0.04651162790697674,0.02325581395348837,0.11627906976744184,0.04263565891472868,0.08527131782945736,0.03875968992248062,0.04651162790697674,2.1589147286821704,0.4728682170542636,0.6589147286821705,0.2751937984496124,0.5310077519379846,0.22093023255813954,2.496124031007752,0.37209302,0.01937984496124031,0.034883720930232565,0.03875968992248062,3,21,8.59150473,0.88732029,138.0,2.36791118,71.09733373,0.1185969,-0.12481827,0.69565217,0.03488372,0.07751938,0.40310078,'SDFI'
48.14371257,7.34825871,21.61764706,16.63627275,122.5,131.59248965,3.3532934131736525,6.107784431137724,0.0,0.23952095808383236,0.0,0.05765714080820395,0.00718562874251497,0.055089820359281436,0.0407185628742515,0.09461077844311376,0.19041916167664671,0.02874251497005988,0.025149700598802397,0.12215568862275447,0.07784431137724551,0.05988023952095808,0.06706586826347305,0.05988023952095808,2.190419161676646,0.6263473053892216,0.5892215568862276,0.3844311377245509,0.43353293413173655,0.1568862275449102,2.5245508982035934,0.37485029999999997,0.003592814371257485,0.008383233532934131,0.013173652694610778,2,26,13.91178366,0.89134343,402.0,2.63846318,89.32393735,0.10580741,-0.10303232,0.77860697,0.02874251,0.06107784,0.38682635,'SDLMM'
45.33479693,7.53026634,34.625,13.40339665,415.5,407.5,2.6344676180021955,6.0373216245883645,0.0,0.0,0.0,0.04976377269643737,0.0021953896816684962,0.07683863885839738,0.024149286498353455,0.10757409440175633,0.2239297475301866,0.061470911086717886,0.016465422612513717,0.0954994511525796,0.06037321624588365,0.06805708013172337,0.04939626783754116,0.04939626783754116,2.2821075740944017,0.6103183315038421,0.6212952799121844,0.3841931942919869,0.5159165751920965,0.150384193194292,2.6608122941822168,0.32930845,0.013172338090010977,0.021953896816684963,0.021953896816684963,2,22,13.68330045,0.88391073,413.0,2.63542248,84.68747645,0.10866518,-0.10171528,0.72639225,0.04610318,0.07793633,0.39407245,'SDFI'
58.97435897,7.13043478,29.66666667,6.59966329,59.33333333,56.22178305,3.0769230769230766,4.102564102564102,0.0,1.5384615384615383,0.5128205128205128,0.30243261012491784,0.015384615384615384,0.030769230769230767,0.0,0.07692307692307693,0.2564102564102564,0.04102564102564103,0.010256410256410256,0.10256410256410256,0.061538461538461535,0.05641025641025641,0.13333333333333333,0.1076923076923077,2.394871794871795,0.7333333333333333,0.6205128205128205,0.4666666666666667,0.4307692307692308,0.14358974358974358,3.041025641025641,0.41538462,0.02564102564102564,0.035897435897435895,0.04102564102564103,2,21,8.23532105,0.89985445,115.0,2.33842756,75.96274092,0.11473599999999999,-0.13144222,0.70434783,0.06153846,0.10769231,0.33333333,'SDLMM'
43.20843091,6.75609756,35.27272727,21.50302689,59.69230769,51.58769176,2.459016393442623,2.927400468384075,0.0,0.585480093676815,0.0,0.050595352357551464,0.015222482435597191,0.048009367681498834,0.0117096018735363,0.07962529274004684,0.24121779859484774,0.03747072599531616,0.021077283372365342,0.06440281030444965,0.05620608899297424,0.04098360655737705,0.11826697892271665,0.0702576112412178,2.1545667447306798,0.5843091334894613,0.6241217798594848,0.3079625292740047,0.4847775175644028,0.15339578454332553,2.529274004683841,0.27517564,0.0234192037470726,0.0234192037470726,0.0234192037470726,2,16,12.62692005,0.8756825,369.0,2.59695922,78.33243516,0.11298718,-0.10268876,0.63685637,0.04918033,0.11943794,0.35480094,'FADJ'
58.26446281,5.90780142,17.75,9.35525699,15.21428571,16.10757839,4.545454545454546,2.8925619834710745,0.0,1.6528925619834711,0.0,0.2407622430161874,0.05785123966942149,0.04132231404958678,0.04958677685950413,0.07851239669421488,0.21074380165289253,0.033057851239669415,0.02479338842975207,0.1322314049586777,0.0371900826446281,0.09090909090909093,0.07024793388429752,0.05371900826446281,2.1115702479338845,0.371900826446281,0.6528925619834711,0.4090909090909091,0.4793388429752066,0.19834710743801653,2.5165289256198347,0.41735537,0.016528925619834708,0.028925619834710745,0.05371900826446281,3,16,9.06382329,0.90158791,141.0,2.39157447,80.46636550000001,0.11147893,-0.12627439999999998,0.71631206,0.03305785,0.09504132,0.32644628,'VE'
57.61316872,5.7,17.75,9.42624881,15.21428571,16.49319588,4.526748971193416,3.2921810699588483,0.0,1.6460905349794241,0.0,0.23709122931802398,0.05761316872427984,0.061728395061728385,0.04938271604938271,0.06995884773662553,0.1934156378600823,0.03292181069958848,0.02469135802469136,0.1440329218106996,0.0411522633744856,0.0823045267489712,0.05761316872427984,0.045267489711934165,2.0329218106995883,0.37448559670781895,0.6049382716049383,0.4074074074074074,0.4773662551440329,0.16872427983539096,2.436213991769548,0.41152263,0.02469135802469136,0.03292181069958848,0.05349794238683128,8,16,8.98100419,0.89961536,140.0,2.38726842,78.9444694,0.11254835,-0.12617951,0.71428571,0.01646091,0.09876543,0.32510288,'SDEG'
53.1147541,6.50617284,33.375,17.25498116,29.66666667,24.72964932,2.622950819672131,6.229508196721312,0.0,2.295081967213114,0.0,0.17414673474872344,0.02950819672131148,0.03934426229508197,0.026229508196721308,0.07540983606557378,0.18688524590163932,0.016393442622950817,0.016393442622950817,0.10163934426229508,0.08196721311475409,0.10491803278688523,0.08196721311475409,0.06885245901639345,2.157377049180328,0.5081967213114754,0.6655737704918033,0.3704918032786885,0.4163934426229508,0.19672131147540986,2.459016393442623,0.35737705,0.013114754098360656,0.016393442622950817,0.019672131147540985,2,15,9.27609302,0.88939144,162.0,2.41057048,74.61145434,0.11577032,-0.12116836,0.67283951,0.01639344,0.11147541,0.34754098,'SDFI'
49.65986395,5.87671233,29.44444444,13.31758329,33.125,23.05665576,3.0612244897959178,5.1020408163265305,0.0,1.7006802721088434,0.3401360544217687,0.16891110185570826,0.027210884353741496,0.06462585034013606,0.023809523809523808,0.07482993197278913,0.20748299319727886,0.040816326530612235,0.017006802721088437,0.09183673469387756,0.09183673469387756,0.08503401360544217,0.061224489795918366,0.027210884353741496,2.0306122448979598,0.41496598639455773,0.6156462585034014,0.3469387755102041,0.4795918367346938,0.17346938775510204,2.5136054421768708,0.31292517,0.047619047619047616,0.06802721088435375,0.06802721088435375,2,15,8.51489292,0.87684291,146.0,2.36852829,66.57897111,0.12255512,-0.12195037,0.63013699,0.03061224,0.0952381,0.37755102,'BMM'
44.49438202,6.70454545,28.60714286,25.576690399999997,72.72727273,66.80513169,2.696629213483146,3.707865168539326,0.0,1.0112359550561798,0.11235955056179776,0.049993687665698776,0.012359550561797751,0.0651685393258427,0.0348314606741573,0.10337078651685393,0.19101123595505615,0.05617977528089888,0.01460674157303371,0.1,0.07191011235955057,0.06853932584269662,0.08876404494382023,0.04719101123595506,2.0359550561797755,0.5606741573033708,0.5831460674157304,0.2651685393258427,0.4584269662921348,0.16853932584269662,2.3752808988764045,0.32134831,0.013483146067415729,0.02247191011235955,0.02247191011235955,2,57,13.27395016,0.88075676,396.0,2.62096296,82.16534134,0.11032036,-0.10206452,0.72222222,0.03595506,0.08202247,0.37415729999999997,'FADJ'
53.73134328,5.18518519,44.5,21.55806114,44.5,25.74393132,1.9900497512437807,8.457711442786069,0.0,0.0,0.0,0.2673201158387169,0.01990049751243781,0.04975124378109453,0.08955223880597014,0.1044776119402985,0.21393034825870647,0.03980099502487562,0.0049751243781094535,0.11442786069651742,0.05472636815920398,0.06467661691542287,0.02985074626865672,0.01990049751243781,1.8308457711442787,0.5174129353233831,0.4776119402985074,0.19900497512437806,0.4378109452736319,0.19900497512437806,2.029850746268657,0.37810945,0.02487562189054726,0.04477611940298507,0.06965174129353234,5,12,7.61773265,0.88287046,108.0,2.30097898,65.32128007,0.12372933,-0.13068978,0.7037036999999999,0.03482587,0.08955224,0.39800995,'SDCM'
47.99235182,7.05976096,22.66666667,10.5032119,17.62962963,11.02572127,4.0152963671128115,3.8240917782026767,0.0,0.19120458891013384,0.3824091778202677,0.09176357899893613,0.05162523900573614,0.08604206500956023,0.019120458891013385,0.11281070745697895,0.2179732313575526,0.05544933078393882,0.04206500956022945,0.07839388145315487,0.04397705544933078,0.03632887189292544,0.034416826003824084,0.04015296367112809,2.30019120458891,0.6003824091778203,0.6692160611854685,0.3154875717017208,0.5391969407265774,0.17590822179732313,2.6328871892925427,0.36328872,0.015296367112810709,0.034416826003824084,0.03824091778202677,2,18,10.97546368,0.88271923,251.0,2.51085479,77.00040891,0.11396027,-0.11073203,0.75697211,0.03824092,0.07265774,0.36137667,'SDJME'
48.45070423,6.38953488,38.625,28.06660605,38.625,26.09567732,1.6901408450704225,9.577464788732394,0.0,0.28169014084507044,0.0,0.13648085697282286,0.02253521126760564,0.05352112676056338,0.016901408450704224,0.11267605633802814,0.22816901408450704,0.03380281690140845,0.01971830985915493,0.07042253521126761,0.05070422535211268,0.05070422535211268,0.059154929577464786,0.03098591549295775,2.014084507042253,0.5126760563380282,0.5633802816901409,0.38028169014084506,0.4422535211267606,0.11549295774647887,2.1774647887323946,0.35211268,0.014084507042253518,0.03380281690140845,0.05070422535211268,2,16,9.12881215,0.87659932,172.0,2.40905432,68.6517724,0.12069079,-0.11803642,0.72674419,0.05352113,0.07605634,0.3943662,'SDCM'
59.24170616,6.736000000000001,17.45454545,4.84981042,21.33333333,8.70504324,5.213270142180095,2.8436018957345968,0.0,0.0,0.0,0.28076637991060405,0.04265402843601896,0.06635071090047394,0.014218009478672985,0.13270142180094788,0.21800947867298576,0.07582938388625593,0.05213270142180095,0.07582938388625593,0.018957345971563986,0.04265402843601896,0.018957345971563986,0.02369668246445497,2.265402843601896,0.5071090047393365,0.6587677725118484,0.3080568720379147,0.6208530805687204,0.17061611374407584,2.6492890995260665,0.44075829,0.018957345971563986,0.03791469194312797,0.04739336492890995,2,18,8.60535489,0.90217521,125.0,2.36223872,78.92783839,0.11256021,-0.12950695,0.7440000000000001,0.03317536,0.07109005,0.38388626,'SDJME'
60.40609137,7.1092437,30.33333333,6.3420992,91.0,36.0,3.045685279187817,4.568527918781727,0.0,0.0,0.0,0.3066299054343065,0.01015228426395939,0.06598984771573604,0.02538071065989848,0.12690355329949238,0.2385786802030457,0.03553299492385787,0.01015228426395939,0.1065989847715736,0.045685279187817264,0.06598984771573604,0.07614213197969544,0.07106598984771574,2.3857868020304567,0.7055837563451777,0.6598984771573604,0.3604060913705584,0.4517766497461929,0.20812182741116755,2.802030456852792,0.45177665,0.015228426395939087,0.02538071065989848,0.04060913705583756,2,20,8.47839895,0.90458815,119.0,2.35303604,79.88579942,0.11188328,-0.131189,0.74789916,0.03553299,0.06598985,0.37563452,'SDJME'
48.25174825,6.13043478,42.5,17.91414711,63.75,43.88835267,2.097902097902098,7.3426573426573425,0.0,0.34965034965034963,0.0,0.16871240647464425,0.013986013986013986,0.04895104895104895,0.03496503496503497,0.1083916083916084,0.18181818181818185,0.04895104895104895,0.017482517482517484,0.0944055944055944,0.05244755244755245,0.1048951048951049,0.0944055944055944,0.05244755244755245,2.1433566433566438,0.6223776223776224,0.5419580419580421,0.2552447552447553,0.5104895104895105,0.21328671328671328,2.3496503496503496,0.32867133,0.02797202797202797,0.045454545454545456,0.05244755244755245,2,15,8.16011106,0.87115644,138.0,2.3471737,63.33161918,0.12565787,-0.12254452,0.68115942,0.02797203,0.07692308,0.41608392,'SDCM'
63.41463415,5.65384615,8.75,2.04633819,8.75,2.04633819,9.75609756097561,4.878048780487805,0.0,0.0,0.0,0.7733491969066032,0.0975609756097561,0.03658536585365853,0.07317073170731707,0.03658536585365853,0.17073170731707318,0.012195121951219513,0.024390243902439025,0.13414634146341464,0.03658536585365853,0.07317073170731707,0.04878048780487805,0.012195121951219513,2.048780487804878,0.5853658536585366,0.4390243902439024,0.4390243902439024,0.3902439024390244,0.1951219512195122,2.207317073170732,0.46341463,0.0,0.0,0.012195121951219513,2,12,5.74243936,0.89664067,52.0,2.13621919,61.50922502,0.12750578,-0.15723508,0.73076923,0.04878049,0.07317073,0.37804878,'SDJME'
53.33333333,7.07142857,19.78571429,13.13761541,25.18181818,23.79388073,4.4444444444444455,3.492063492063492,0.0,0.31746031746031744,0.0,0.16931216931216933,0.03492063492063492,0.06666666666666668,0.0253968253968254,0.0761904761904762,0.2349206349206349,0.028571428571428567,0.01904761904761905,0.06349206349206349,0.05396825396825397,0.04126984126984127,0.10476190476190476,0.09523809523809523,2.4,0.7428571428571429,0.5619047619047619,0.4603174603174603,0.5111111111111111,0.1238095238095238,2.6507936507936507,0.41269841,0.022222222222222227,0.03492063492063492,0.047619047619047616,2,16,9.46572765,0.89072565,168.0,2.42134988,75.94836033,0.11474686,-0.12048916,0.77380952,0.04761905,0.07619048,0.33650794,'FADJ'
46.3800905,6.2195122000000005,18.66666667,15.26381758,23.05882353,14.96454865,2.9411764705882355,6.108597285067872,0.0,0.4524886877828054,0.0,0.10493233144284517,0.038461538461538464,0.07239819004524888,0.052036199095022634,0.10633484162895927,0.1968325791855204,0.033936651583710405,0.013574660633484163,0.12217194570135745,0.029411764705882356,0.11312217194570134,0.042986425339366516,0.027149321266968326,2.1651583710407243,0.6990950226244343,0.49773755656108604,0.3099547511312217,0.4796380090497738,0.17873303167420815,2.3846153846153846,0.32352941,0.024886877828054297,0.033936651583710405,0.045248868778280535,2,18,9.75085563,0.87386951,205.0,2.44918956,69.67310226,0.11980293,-0.11379009,0.69756098,0.02714932,0.08371041,0.39819005,'SDCM'
44.54976303,7.73404255,33.47058824,16.79677016,37.93333333,55.1234574,2.6856240126382307,7.109004739336492,0.0,0.315955766192733,0.0,0.07037877256425806,0.02369668246445497,0.07109004739336493,0.007898894154818325,0.07266982622432859,0.2575039494470774,0.036334913112164295,0.014218009478672985,0.0947867298578199,0.09320695102685624,0.03475513428120063,0.06635071090047394,0.05845181674565561,2.265402843601896,0.5892575039494471,0.6224328593996841,0.4170616113744076,0.4786729857819905,0.1579778830963665,2.693522906793049,0.29383886,0.020537124802527645,0.0315955766192733,0.0315955766192733,2,26,11.20849373,0.87465048,282.0,2.52924782,74.2409059,0.11605888,-0.10745549,0.65957447,0.05529226,0.11848341,0.328594,'SDEG'
43.78238342,7.13017751,34.33333333,27.64801437,65.54545455,84.21008754,2.5906735751295336,2.7202072538860103,0.0,0.6476683937823834,0.0,0.05671293189078901,0.014248704663212437,0.04792746113989637,0.02072538860103627,0.10621761658031087,0.22797927461139894,0.05958549222797928,0.0116580310880829,0.12046632124352333,0.07512953367875648,0.07901554404145078,0.056994818652849735,0.042746113989637305,2.183937823834197,0.5414507772020726,0.6917098445595855,0.29922279792746115,0.5025906735751295,0.1489637305699482,2.6023316062176165,0.31865285,0.0116580310880829,0.02590673575129533,0.02590673575129533,2,15,12.16488619,0.87577973,338.0,2.57545554,77.22135087,0.11379713,-0.10424766,0.72781065,0.04404145,0.08031088,0.42098446,'SDLMM'
41.617357,6.65876777,34.7037037,13.71080897,37.48,43.10556345,2.5641025641025643,4.437869822485207,0.0,0.2958579881656805,0.6903353057199211,0.04104275838458815,0.02465483234714004,0.059171597633136085,0.04437869822485207,0.08678500986193294,0.1903353057199211,0.03254437869822485,0.02958579881656805,0.13609467455621302,0.09566074950690336,0.08382642998027612,0.05226824457593689,0.03944773175542406,2.0877712031558184,0.5236686390532544,0.6134122287968442,0.3027613412228797,0.4832347140039448,0.16469428007889547,2.3491124260355027,0.27712032,0.01972386587771203,0.01972386587771203,0.01972386587771203,2,15,13.25236758,0.87334641,422.0,2.62692883,78.84373271,0.11262023,-0.10014122,0.66587678,0.02662722,0.09664694,0.39743590000000006,'PDJE'
42.57083621,6.95454545,27.30434783,14.54508667,125.6,308.10556632,3.1789910158949546,6.08154803040774,0.0,0.691085003455425,0.2073255010366275,0.029420066491260662,0.006910850034554251,0.0608154803040774,0.038009675190048366,0.06979958534899793,0.2017968210089841,0.04008293020041465,0.02073255010366275,0.08776779543883897,0.06565307532826538,0.05183137525915688,0.08500345542501728,0.05874222529371113,2.0234968901174843,0.5335176226675881,0.5632342778161714,0.3344851416724257,0.4478230822391154,0.14443676572218386,2.3814789219073944,0.30753283,0.01243953006219765,0.0138217000691085,0.0138217000691085,2,17,16.19371332,0.88264784,616.0,2.73182529,89.46447102,0.10572427,-0.09524828,0.7224026,0.02626123,0.08569454,0.34692467,'MJ'
54.97925311,6.524528299999999,17.95833333,11.93202681,86.2,160.91662437,4.979253112033195,4.356846473029045,0.0,1.037344398340249,0.4149377593360996,0.11406484048139667,0.010373443983402491,0.07261410788381742,0.05186721991701245,0.08091286307053942,0.2053941908713693,0.04771784232365145,0.020746887966804982,0.1037344398340249,0.03734439834024896,0.08506224066390043,0.05394190871369295,0.060165975103734434,2.1390041493775933,0.6161825726141079,0.5995850622406639,0.36721991701244816,0.4149377593360996,0.14107883817427386,2.564315352697096,0.41908714,0.010373443983402491,0.024896265560165973,0.024896265560165973,2,17,12.07041924,0.90316936,265.0,2.55073542,92.04616692,0.10423106,-0.11219546,0.76226415,0.03112033,0.07261411,0.34439834,'MJ'
58.29383886,6.5203252,23.5,12.51998403,26.85714286,36.52172962,3.3175355450236967,6.161137440758294,0.0,2.3696682464454977,0.0,0.2762741178320343,0.03317535545023697,0.04265402843601896,0.02843601895734597,0.10426540284360188,0.1990521327014218,0.03791469194312797,0.018957345971563986,0.09004739336492891,0.09004739336492891,0.061611374407582936,0.05213270142180095,0.06635071090047394,2.137440758293839,0.5213270142180095,0.6919431279620853,0.35545023696682465,0.4265402843601896,0.14218009478672985,2.350710900473933,0.41706161,0.0047393364928909965,0.009478672985781993,0.009478672985781993,2,15,8.46766921,0.89916142,123.0,2.35434746,76.5688999,0.11428094,-0.12950668,0.71544715,0.02843602,0.06161137,0.42180095,'SDFI'
